date,open,high,low,close,volume
2025-05-05 19:54:08.033065,1830.073636466741,1887.9670413751805,1807.7689922585118,1846.3851952873194,4619446
2025-05-06 19:54:08.033065,1799.4815009176,1858.0856594769039,1763.7869532001287,1817.3403100995317,1738299
2025-05-07 19:54:08.033065,1819.3964601747473,1883.1923846591824,1796.6506694570942,1834.0874263614503,6635494
2025-05-08 19:54:08.033065,1858.5837003008508,1882.5649637379609,1802.8279558230352,1853.3932772791172,6221756
2025-05-09 19:54:08.033065,1888.787085902508,1928.467235703512,1854.9598630670027,1879.009142926984,1550527
2025-05-10 19:54:08.033065,1886.2769649747436,1918.2581019177796,1854.713653119012,1882.7800455681822,786350
2025-05-11 19:54:08.033065,1851.5272632372348,1871.9280643521124,1806.5349908485714,1840.8344840084874,5370135
2025-05-12 19:54:08.033065,1842.7990530100142,1910.2083345418364,1823.4025003106108,1855.2555516618463,1653940
2025-05-13 19:54:08.033065,1859.5883763211098,1907.7797237173575,1827.7143485843667,1870.0360692191252,7301058
2025-05-14 19:54:08.033065,1860.4092312153828,1903.6720333575413,1807.2797556506655,1856.5009616630048,9654777
2025-05-15 19:54:08.033065,1815.4119446201955,1821.2700496543625,1752.7102833048725,1802.7650799570024,5780819
2025-05-16 19:54:08.033065,1862.9762735556526,1872.5483591829454,1804.8767153946653,1850.3349579625628,3501687
2025-05-17 19:54:08.033065,1833.853839171467,1877.5496299926392,1787.9392684522247,1829.013760085477,206442
2025-05-18 19:54:08.033065,1880.0015542981803,1911.8579475367903,1825.6662315270269,1868.4440092676598,2549829
2025-05-19 19:54:08.033065,1846.4643693379946,1894.7798228347658,1831.0829160217422,1855.8933339338553,9630212
2025-05-20 19:54:08.033065,1800.2467475083872,1813.5316652385611,1764.1600763493987,1792.032915752343,7097795
2025-05-21 19:54:08.033065,1701.7106871282497,1735.5211780156444,1679.7533539617834,1707.0459216009156,7634670
2025-05-22 19:54:08.033065,1685.6047365266793,1713.1197499775951,1627.1886928643232,1672.7164645639245,608998
2025-05-23 19:54:08.033065,1647.1595118541768,1673.3239008366006,1611.1363328778157,1641.6085756607595,7593002
2025-05-24 19:54:08.033065,1602.6024128553609,1640.140254615046,1600.410099361366,1616.8900290045676,9933856
2025-05-25 19:54:08.033065,1616.1431027371423,1663.794029072254,1595.3815252291067,1618.4392861613626,2257730
2025-05-26 19:54:08.033065,1586.8810918360741,1636.2286109267538,1561.3004311866202,1596.0744447734603,1098671
2025-05-27 19:54:08.033065,1587.4989053606628,1597.7966170430714,1545.0797057717018,1581.3653298828588,6754012
2025-05-28 19:54:08.033065,1560.0380453308253,1578.9968927052855,1520.7550244510462,1555.897445038941,8198542
2025-05-29 19:54:08.033065,1606.7215611722122,1633.6171424546485,1586.3027875525,1607.5639070872194,2972569
2025-05-30 19:54:08.033065,1614.5588149253665,1642.8288031341185,1573.733907992821,1619.769496119783,3894495
2025-05-31 19:54:08.033065,1607.5459531978026,1626.5813296072988,1570.119281366133,1602.2408541109967,4255806
2025-06-01 19:54:08.033065,1599.1582033431996,1643.6531174919835,1553.9211302618264,1597.821730160904,6307647
2025-06-02 19:54:08.033065,1653.9825548926874,1681.4919366648166,1617.4901988578779,1644.9890028073123,8941232
2025-06-03 19:54:08.033065,1649.9034715449045,1708.512862686281,1626.4740549990734,1664.7758299063382,1211281
2025-06-04 19:54:08.033065,1594.2156922357074,1631.4819958568642,1555.2038375501834,1589.4140704655442,6065264
2025-06-05 19:54:08.033065,1578.4813681058265,1614.8285273160218,1565.8545025475362,1590.5820777676709,1666688
2025-06-06 19:54:08.033065,1552.465671362268,1570.988190292497,1535.795215385855,1555.0413570024757,8408992
2025-06-07 19:54:08.033065,1585.3171787364902,1617.7214192305232,1553.2276381181794,1586.2481071925197,5153002
2025-06-08 19:54:08.033065,1573.659362089839,1598.917813371084,1560.616918668601,1580.5915899036381,7810012
2025-06-09 19:54:08.033065,1629.0355522479745,1641.2386320675412,1594.1015232884909,1614.5722778219858,4885507
2025-06-10 19:54:08.033065,1632.1908569261745,1670.2638089110703,1599.4369671327734,1633.0240684435666,5170403
2025-06-11 19:54:08.033065,1631.074073244656,1655.1834927494128,1570.3063994659624,1618.1280221640288,1153411
2025-06-12 19:54:08.033065,1561.121936768537,1594.015919882734,1530.1238806380704,1559.3120124585464,9516566
2025-06-13 19:54:08.033065,1566.0544408534124,1581.6680337824826,1526.6401653291798,1550.8490103183624,8323500
2025-06-14 19:54:08.033065,1517.6700914567236,1525.9069957846052,1490.8542355748755,1506.4544964074446,3146748
2025-06-15 19:54:08.033065,1491.086834199252,1505.2500173037708,1460.9580777430992,1488.417496980907,8389645
2025-06-16 19:54:08.033065,1504.113476119169,1523.9122083989953,1472.3281177824724,1502.237233906509,183463
2025-06-17 19:54:08.033065,1521.7691221092578,1537.444092763111,1478.6699477193947,1508.2800997745169,4409276
2025-06-18 19:54:08.033065,1553.3026084786054,1567.0945794951285,1505.3673831556039,1548.3321768053436,2984128
2025-06-19 19:54:08.033065,1596.8431091625325,1627.6511869786175,1583.4631511319938,1604.7946244413592,7907428
2025-06-20 19:54:08.033065,1547.363460300664,1591.1856155405767,1515.4416054087233,1552.363339345235,8963341
2025-06-21 19:54:08.033065,1523.1973176899837,1558.792297552461,1488.8884747697377,1513.8744972604184,1433511
2025-06-22 19:54:08.033065,1488.9058817877633,1532.485240376406,1449.366192570678,1493.9009707534133,1528601
2025-06-23 19:54:08.033065,1463.2234538205828,1499.9876273747861,1450.8799426577475,1477.8269350419528,2481570
2025-06-24 19:54:08.033065,1499.4677850235396,1510.569562828996,1470.7262684603004,1487.326543881181,355680
2025-06-25 19:54:08.033065,1453.376228198732,1460.0010557663793,1423.903452510387,1444.9648009492369,9393604
2025-06-26 19:54:08.033065,1416.2536068918391,1456.927436450305,1388.0827764823257,1425.724726276505,4023966
2025-06-27 19:54:08.033065,1423.998867288795,1477.636523075064,1410.3704776221296,1437.7037746880033,7863590
2025-06-28 19:54:08.033065,1411.5056266240238,1431.451725098625,1388.1809038949727,1410.501782301733,4135392
2025-06-29 19:54:08.033065,1448.279359645908,1479.5816781999463,1406.9355696778355,1449.715114812163,3726782
2025-06-30 19:54:08.033065,1427.0935260370998,1467.5916999385984,1399.892800179235,1427.8683078446622,4153517
2025-07-01 19:54:08.033065,1437.4677616875374,1458.151054730744,1406.0707120474171,1442.5041075940026,9166415
2025-07-02 19:54:08.033065,1466.6416460772225,1508.4012231028964,1431.955914550713,1474.3710334794387,4858411
2025-07-03 19:54:08.033065,1473.930099416063,1502.4729394475519,1426.3928218101717,1463.9074471462875,9944693
2025-07-04 19:54:08.033065,1449.6980804213956,1471.048869658749,1433.3198168307897,1450.5521979440143,3833249
2025-07-05 19:54:08.033065,1463.3088308483323,1513.1580416479865,1453.0956899506189,1472.451904466753,746989
2025-07-06 19:54:08.033065,1441.7145048317227,1469.5217937063778,1417.0894884038491,1438.7319863227187,8756377
2025-07-07 19:54:08.033065,1447.8150983069593,1457.546008896788,1397.392805173345,1439.7208308051815,6323825
2025-07-08 19:54:08.033065,1486.9161907665305,1501.758829262711,1439.454846805629,1474.5468870183365,1308589
2025-07-09 19:54:08.033065,1481.14757560866,1522.475118527551,1448.832967511125,1484.5745159335524,7625549
2025-07-10 19:54:08.033065,1455.9714165544544,1500.7750150696563,1431.0740095170684,1466.161577807963,2479067
2025-07-11 19:54:08.033065,1456.9350768382524,1482.6132146531322,1420.014777526994,1457.2186088447343,375227
2025-07-12 19:54:08.033065,1412.7396282695317,1446.0305723918218,1406.3189400125823,1424.72671953305,2437598
2025-07-13 19:54:08.033065,1433.834563409928,1464.216794674158,1395.4218427063709,1437.997153127107,7872391
2025-07-14 19:54:08.033065,1445.2185980698969,1458.321109714284,1409.4143524266517,1441.8649440745337,8605310
2025-07-15 19:54:08.033065,1489.0426086205116,1514.8570676806503,1453.6841735757723,1481.7545678745296,4539482
2025-07-16 19:54:08.033065,1470.3977058193045,1498.1123139745573,1449.18596343442,1472.4754100342566,6133775
2025-07-17 19:54:08.033065,1439.9352691208794,1487.3974241272829,1430.6832265829096,1452.2392356953192,3594592
2025-07-18 19:54:08.033065,1392.5617233004532,1400.6004033129457,1351.014384727461,1386.674764915127,642084
2025-07-19 19:54:08.033065,1388.5544115267428,1418.3685003880776,1372.4366027812678,1393.7050835719288,1746591
2025-07-20 19:54:08.033065,1381.9695230448508,1420.0545118850705,1350.3176999716218,1388.1065764547363,2200462
2025-07-21 19:54:08.033065,1357.5740118908452,1375.0307504555303,1334.178772155763,1351.8835917742729,9922107
2025-07-22 19:54:08.033065,1333.2140609149963,1374.4544415606838,1326.0621312561573,1340.789072108011,9997074
2025-07-23 19:54:08.033065,1350.2463917703546,1357.8443244277928,1325.8853038980599,1343.8867503662668,6529654
2025-07-24 19:54:08.033065,1359.2151353965362,1373.2183075476764,1338.9401675175914,1352.5352279955569,6002454
2025-07-25 19:54:08.033065,1317.946905888229,1347.9910644288684,1288.8573580596487,1312.1196765179025,5166201
2025-07-26 19:54:08.033065,1286.3869539806626,1323.7680923868236,1256.9232469570754,1291.7135112246797,5529292
2025-07-27 19:54:08.033065,1281.8685554439762,1298.7861417244262,1237.1491934218645,1275.1833369822318,7766813
2025-07-28 19:54:08.033065,1319.659764219749,1346.5571509847114,1317.889262295261,1332.315770421515,429990
2025-07-29 19:54:08.033065,1321.9363376772249,1358.7742245564025,1293.4740393488742,1333.2218119387835,1703612
2025-07-30 19:54:08.033065,1331.0680486240767,1366.469589559212,1296.4349622593459,1336.4021074833527,415827
2025-07-31 19:54:08.033065,1351.8903706459319,1381.5659218558453,1317.8772733712074,1351.6080737093212,5474715
2025-08-01 19:54:08.033065,1399.1860295904087,1402.569742883728,1354.016511164364,1387.4991879732302,3018284
2025-08-02 19:54:08.033065,1369.0895344084838,1406.5320800537093,1338.5329262209502,1367.176913372953,173915
2025-08-03 19:54:08.033065,1346.989899589283,1376.2048248599076,1317.7980221419725,1354.5833627351042,5118998
2025-08-04 19:54:08.033065,1381.682309766695,1413.1581632378836,1336.4153446877426,1376.8458247970443,2040399
2025-08-05 19:54:08.033065,1371.305063700795,1386.1970702786186,1354.982559363831,1369.47967974208,2044219
2025-08-06 19:54:08.033065,1369.1536229229698,1379.2364883317966,1339.9497418829453,1364.0005314888022,2402010
2025-08-07 19:54:08.033065,1314.4319150315202,1338.4390733234184,1280.577257770079,1314.572685823335,6741390
2025-08-08 19:54:08.033065,1285.7788628037085,1295.7629056267315,1268.2174933772603,1281.3954475737044,5243448
2025-08-09 19:54:08.033065,1267.555247063748,1303.3828251250816,1242.709243056292,1275.9874391243943,4515919
2025-08-10 19:54:08.033065,1296.0917299101884,1317.5013532599942,1276.673801247183,1301.704547406812,9076998
2025-08-11 19:54:08.033065,1289.9669541297792,1306.163860678254,1271.9476255310406,1293.1981007686086,3072211
2025-08-12 19:54:08.033065,1315.2210258447953,1320.3864391969012,1280.917382939515,1305.293343075676,1729130
2025-08-13 19:54:08.033065,1332.9441975987122,1370.138176767229,1310.2035553975754,1345.9921515584394,6496141
2025-08-14 19:54:08.033065,1349.1937547797636,1393.8778707007602,1323.9376990283506,1356.3922566517983,2041985
2025-08-15 19:54:08.033065,1342.1882729168174,1372.6592141604028,1315.2365702306454,1338.080107404278,8662584
2025-08-16 19:54:08.033065,1319.4026445413606,1346.634261898313,1307.842184293925,1328.6377659461011,8726569
2025-08-17 19:54:08.033065,1351.0187650270275,1361.857738716699,1321.0329762507854,1340.4228073458992,7264049
2025-08-18 19:54:08.033065,1333.9661426792145,1358.6324041479934,1296.5600884357498,1333.011274783788,9310447
2025-08-19 19:54:08.033065,1362.980501826651,1380.1809386133505,1331.3577571816497,1358.429349787191,782106
2025-08-20 19:54:08.033065,1332.7263287167784,1357.4052903199765,1306.5084359609752,1341.2905078680121,2781040
2025-08-21 19:54:08.033065,1347.5343382988856,1361.1515020359996,1319.175890074177,1337.2102275782113,8322205
2025-08-22 19:54:08.033065,1334.1948088422907,1364.6961955735294,1321.325848947878,1343.4271930405578,2210865
2025-08-23 19:54:08.033065,1382.202047913987,1414.373120595929,1359.548945149965,1377.3390488061402,367703
2025-08-24 19:54:08.033065,1389.7362008842713,1432.5583691476554,1380.9246479033488,1398.6674862054115,1584386
2025-08-25 19:54:08.033065,1408.41148551621,1427.0618827237881,1366.567504594014,1404.143168665458,3920992
2025-08-26 19:54:08.033065,1418.460127163065,1466.9745911305645,1409.7999959527597,1427.0126113102765,2123721
2025-08-27 19:54:08.033065,1446.1413333017813,1473.996228686231,1413.667341440728,1434.356218982906,7187017
2025-08-28 19:54:08.033065,1437.9851280815717,1467.0495396028061,1418.210607666111,1451.5078705295496,759866
2025-08-29 19:54:08.033065,1434.2784796591377,1482.326956426829,1429.2268958694847,1448.7226463968295,7287750
2025-08-30 19:54:08.033065,1459.5861989198124,1489.2979893271238,1442.3546878327054,1471.0057779947267,818521
2025-08-31 19:54:08.033065,1519.1442848501372,1530.6440972080125,1495.6608311505265,1512.0303708308957,9732960
2025-09-01 19:54:08.033065,1509.346376232199,1547.6415771770867,1479.9883226677202,1519.710674168505,9781627
2025-09-02 19:54:08.033065,1491.7299300823265,1521.3288030442968,1437.0159714957344,1478.137006015508,4436097
2025-09-03 19:54:08.033065,1472.8047305697908,1493.69013661633,1445.2282972707587,1472.446315760859,5206773
2025-09-04 19:54:08.033065,1490.2870425278443,1505.1317735157293,1462.680074975592,1478.5029950334965,9070929
2025-09-05 19:54:08.033065,1488.1190864117182,1529.752004289645,1453.0404630170046,1489.6071687120188,6507353
2025-09-06 19:54:08.033065,1414.140237415472,1461.4449191377623,1400.163405839641,1426.9338643191513,7243683
2025-09-07 19:54:08.033065,1449.802259440963,1469.0329052304583,1400.7565301099055,1439.1208273393502,8289746
2025-09-08 19:54:08.033065,1440.6796269809845,1465.500458461029,1403.2494737352438,1430.082887317678,7349919
2025-09-09 19:54:08.033065,1436.2342071504668,1465.4975953074008,1395.160641217981,1430.7872725491584,5844354
2025-09-10 19:54:08.033065,1451.846625843551,1482.7954403045956,1414.6627194725372,1439.992409591862,5281469
2025-09-11 19:54:08.033065,1394.926338338812,1436.8777970910264,1361.806628637216,1401.1766057584944,5445155
2025-09-12 19:54:08.033065,1349.6685098148319,1367.0025466985226,1329.3538693220307,1343.6642580803255,1355306
2025-09-13 19:54:08.033065,1339.689982339349,1364.242593497785,1328.4678293331256,1347.564789102637,6728874
2025-09-14 19:54:08.033065,1367.7805933276368,1400.694375274896,1350.9727302583244,1365.9230666380247,7684937
2025-09-15 19:54:08.033065,1372.3256813445228,1408.8672611866393,1340.6515076028893,1374.532822214305,7312335
2025-09-16 19:54:08.033065,1378.1760119909463,1401.8913284388796,1362.8940238146329,1379.4960743992722,6734416
2025-09-17 19:54:08.033065,1403.9907607501534,1427.7354128815991,1356.8490909608252,1390.894209380706,9917711
2025-09-18 19:54:08.033065,1434.6094220786438,1462.6822040026827,1418.3561479665918,1432.7947438504225,1970788
2025-09-19 19:54:08.033065,1470.4796954976587,1481.389592899535,1424.6286178949201,1456.8886812340486,1640041
2025-09-20 19:54:08.033065,1473.2550135497931,1501.1186846592525,1429.011986940455,1464.2656134370513,5156724
2025-09-21 19:54:08.033065,1435.5667265191166,1473.034170973757,1403.75395323269,1436.7411424613474,9969640
2025-09-22 19:54:08.033065,1491.4401629468598,1502.4166884808976,1440.0678966382031,1479.5472091738923,1327117
2025-09-23 19:54:08.033065,1555.5908851777813,1587.9128275697062,1532.2586980488304,1549.7080393769406,736605
2025-09-24 19:54:08.033065,1584.2686435993537,1616.6441211883478,1557.454607618753,1589.1957998556588,9697860
2025-09-25 19:54:08.033065,1597.1783387250453,1640.1686264020134,1586.4463231438515,1607.791799423027,8586884
2025-09-26 19:54:08.033065,1633.4821703227735,1653.444840394269,1595.820202536316,1631.741848238517,2851334
2025-09-27 19:54:08.033065,1670.2060290559596,1706.1328828013243,1636.5492528753925,1665.8583121673735,1420144
2025-09-28 19:54:08.033065,1675.5346169592378,1722.6149286014681,1656.4496148874775,1677.2812711083086,4189080
2025-09-29 19:54:08.033065,1711.196394124459,1715.1882106248886,1665.2763216372173,1695.094305634374,3851845
2025-09-30 19:54:08.033065,1679.1575267459064,1711.3090546027915,1659.8511551408537,1682.2220459145824,566904
2025-10-01 19:54:08.033065,1657.2839975408285,1681.9525324481715,1603.0477287349593,1643.6305250187436,7794230
2025-10-02 19:54:08.033065,1655.863424706636,1687.9590419005756,1604.8522400622633,1648.6659907630285,6483615
2025-10-03 19:54:08.033065,1591.2935511848407,1630.1513126548532,1566.8916368462128,1601.1795134407105,2671752
2025-10-04 19:54:08.033065,1552.662263499928,1606.3810564534388,1532.9317981726667,1566.2310727421177,8884263
2025-10-05 19:54:08.033065,1599.7147802071754,1641.7275694254806,1573.6784606324309,1604.9993662399213,9311505
2025-10-06 19:54:08.033065,1603.7029154500835,1656.10547366902,1575.1388641113572,1615.3521160114121,819699
2025-10-07 19:54:08.033065,1602.450224394354,1637.4594780997656,1583.7102309326933,1618.3480408101673,4134755
2025-10-08 19:54:08.033065,1629.5557099030195,1663.1408982956666,1599.0581638957538,1620.6890658485943,2897962
2025-10-09 19:54:08.033065,1632.5159584350704,1680.8612138886992,1619.246328315795,1641.582230144872,7861517
2025-10-10 19:54:08.033065,1714.567497501644,1737.0501971017072,1662.9583239476758,1699.8570550910845,2927581
2025-10-11 19:54:08.033065,1678.927380956198,1698.0147567062586,1645.9616199297584,1669.0729549043008,9904107
2025-10-12 19:54:08.033065,1744.1990070806646,1778.3015132265703,1689.6753402332536,1730.6291537099237,1015708
2025-10-13 19:54:08.033065,1743.5451785657212,1764.541287254938,1719.7462908193952,1739.5470167437522,5999291
2025-10-14 19:54:08.033065,1726.6265822686764,1773.2126038392169,1700.9478960314752,1736.5064272723055,186406
2025-10-15 19:54:08.033065,1774.5882254877881,1792.6603061300216,1753.6324640389205,1773.7149124578568,174612
2025-10-16 19:54:08.033065,1783.7457368529483,1800.8912996584493,1746.1208432416506,1778.0832077944367,2732979
2025-10-17 19:54:08.033065,1772.03898561212,1831.459703200236,1736.6674255660682,1784.8445272231886,2330441
2025-10-18 19:54:08.033065,1813.509305936838,1854.4769163242315,1769.6859419315883,1814.1603851215605,5581294
2025-10-19 19:54:08.033065,1827.1725924636462,1854.5587098491455,1765.2715538184525,1812.417947268438,701958
2025-10-20 19:54:08.033065,1838.8807421577792,1865.2635449833908,1797.0070547069922,1834.834872582908,7167785
2025-10-21 19:54:08.033065,1815.027469798437,1818.1025503574365,1771.5016915354797,1799.6333706876633,7572892
2025-10-22 19:54:08.033065,1827.630438713606,1871.897571671574,1789.183942483833,1820.9417684006378,9464860
2025-10-23 19:54:08.033065,1834.996033943918,1878.2745226503753,1771.709925520869,1824.9307077029493,6567099
2025-10-24 19:54:08.033065,1843.1775486008696,1902.6236415816886,1809.146271584428,1854.2982478709127,7646100
2025-10-25 19:54:08.033065,1890.1762160194633,1958.1684967713397,1875.0353555824813,1907.4067751422062,6260992
2025-10-26 19:54:08.033065,1890.2812608018244,1956.4708106335959,1869.7846824200585,1906.9898685178634,9911363
2025-10-27 19:54:08.033065,1917.9169538735393,1985.3446480067485,1912.672318957704,1936.0167117725118,8611055
2025-10-28 19:54:08.033065,1892.5469646781596,1930.7972656353045,1885.2822058723848,1904.6099107436135,6575902
2025-10-29 19:54:08.033065,1896.6833261633863,1917.9432748996762,1856.8444325564906,1895.8404582245028,9342998
2025-10-30 19:54:08.033065,1902.962691652042,1930.6130078890642,1866.369998080389,1900.1353504137644,457129
2025-10-31 19:54:08.033065,1829.3784616731723,1842.0682973027122,1780.0223155885897,1815.6859350632076,6630347
2025-11-01 19:54:08.033065,1809.8370837223115,1859.903386302469,1796.5713463048821,1817.5780902542285,6304857
2025-11-02 19:54:08.033065,1794.1019602293338,1838.750091595847,1769.1918538988477,1791.4628681491763,8991701
2025-11-03 19:54:08.033065,1745.1750467827242,1772.1637224917508,1707.1777226333706,1744.3727984096859,1683474
2025-11-04 19:54:08.033065,1706.5999325095308,1755.2433489893895,1674.8806042989845,1713.347437039453,4843677
2025-11-05 19:54:08.033065,1628.6132313354346,1680.193322950253,1591.704075446312,1631.9040442062012,9311282
2025-11-06 19:54:08.033065,1640.0460541862456,1695.5262594798899,1606.261466366029,1646.9669521579988,4378739
2025-11-07 19:54:08.033065,1618.9755845744323,1669.3839575830157,1585.4527959814739,1625.4440285627086,8937098
2025-11-08 19:54:08.033065,1576.6299584310595,1612.747431177885,1567.7151550712279,1590.4583947286865,8519415
2025-11-09 19:54:08.033065,1618.4809882684415,1648.072716217552,1560.0299090476437,1603.772983370711,3367989
2025-11-10 19:54:08.033065,1574.1688602307117,1598.7143417335014,1528.3623207654746,1563.4020764316695,4053893
2025-11-11 19:54:08.033065,1577.893404843973,1613.9418858896665,1545.8856216569288,1584.5510423626076,8475726
2025-11-12 19:54:08.033065,1654.2742159731092,1686.4142774201553,1630.218703518728,1651.6867572337237,1275811
2025-11-13 19:54:08.033065,1624.365892486032,1658.6965082770153,1613.131222440657,1636.20216144887,6655557
2025-11-14 19:54:08.033065,1605.3959624714894,1634.7706459206513,1595.3297547399977,1612.2233319183579,8889648
2025-11-15 19:54:08.033065,1567.9996516451351,1584.526131663346,1523.8024266747107,1566.072795029248,2636314
2025-11-16 19:54:08.033065,1516.6507897762638,1543.995237683019,1504.2613100850037,1523.018862472877,8616407
2025-11-17 19:54:08.033065,1574.4568275402821,1591.9235598051423,1542.5593782386204,1569.9129964869874,9716532
2025-11-18 19:54:08.033065,1520.5594409825928,1568.2251456545505,1493.825822207712,1524.429228435437,5886800
2025-11-19 19:54:08.033065,1507.0691813326598,1555.1774277721515,1488.7092242003862,1519.350982387022,8696020
2025-11-20 19:54:08.033065,1519.3277995427638,1556.8408903471404,1481.014632203018,1515.6431937396003,3470710
2025-11-21 19:54:08.033065,1481.7198325296029,1520.7741970578002,1457.7554949550408,1496.328374989997,4975837
2025-11-22 19:54:08.033065,1474.1703184763983,1482.7580556082726,1427.9198565615275,1460.1372812690797,4337275
2025-11-23 19:54:08.033065,1518.5553072157743,1552.102144681006,1505.9149187027642,1529.4960268483921,5471364
2025-11-24 19:54:08.033065,1512.3941410825555,1557.4849929009665,1499.2234080338937,1525.190391620177,1858919
2025-11-25 19:54:08.033065,1543.596275429012,1597.5481792995581,1540.3254711038617,1558.487634268301,9344576
2025-11-26 19:54:08.033065,1494.3217608520192,1526.519206380502,1489.8404080335624,1507.6832090543492,8224652
2025-11-27 19:54:08.033065,1496.3327413799286,1510.9707224812555,1461.8660406153435,1493.9649716936326,4867044
2025-11-28 19:54:08.033065,1475.8756626783916,1526.0879031139968,1445.3948898839267,1482.1064221972251,264578
2025-11-29 19:54:08.033065,1481.6242741696612,1491.1882110491956,1452.2174428781545,1468.12374578683,3040689
2025-11-30 19:54:08.033065,1474.9640819538442,1517.4674177766046,1463.1430810882346,1488.0010887669016,4330234
2025-12-01 19:54:08.033065,1485.7391875402755,1499.4169884096577,1444.2684695404519,1475.4194337768733,3901612
2025-12-02 19:54:08.033065,1459.0731459129765,1495.9115064655336,1440.113026723854,1463.6108493591437,7867536
2025-12-03 19:54:08.033065,1422.6860675065868,1473.5259456087574,1405.569634006741,1434.48922108135,743533
2025-12-04 19:54:08.033065,1428.8329202042426,1446.2068903126074,1389.3636545305753,1430.8111547595342,4324241
